name,hybrid_cluster,cluster_label,avg_revenue_per_booking,avg_guests,active_days,log_bookings
Rooftop Pool Bar @Hotel Royal Bangkok,0,Everyday Casual Dining,247.16,5.0,3,1.3862943611198906
Ros charoen by Kuang seafood (Pattaya),0,Everyday Casual Dining,249.99428571428572,2.2857142857142856,4,2.0794415416798357
Rosded BBQ International Buffet Ramkhamhaeng 187,0,Everyday Casual Dining,155.4,5.0,1,0.6931471805599453
Rosprod Central Westgate,0,Everyday Casual Dining,180.0,5.0,1,0.6931471805599453
Ross Kitchen at Akara Bangkok,0,Everyday Casual Dining,178.0,2.0,1,0.6931471805599453
Rossini's at Sheraton Grande Sukhumvit A Luxury Collection Hotel,1,Experience-Oriented Dining,236.775,2.4285714285714284,12,2.70805020110221
Rossiwalee,0,Everyday Casual Dining,162.0,3.0,1,0.6931471805599453
Rostaley Rama 4 ,0,Everyday Casual Dining,108.0,2.5,2,1.0986122886681098
Roy Sen Pad Thai Go Wholesale Ramkhamhaeng,0,Everyday Casual Dining,44.28,2.0,1,0.6931471805599453
Roy Sen Pad Thai Go Wholesale Rangsit,0,Everyday Casual Dining,50.94,2.0,2,1.0986122886681098
Roy Sen Pad Thai Sukhumvit 71 ,0,Everyday Casual Dining,44.28,1.6666666666666667,3,1.3862943611198906
Royal Princess Cruise ,0,Everyday Casual Dining,371.25,2.5,4,1.6094379124341003
Royal Sky Lounge @Hotel Royal Bangkok,0,Everyday Casual Dining,106.8,2.0,1,0.6931471805599453
Ruedooron by Liyang Lat Krabang,0,Everyday Casual Dining,60.96,2.0,1,0.6931471805599453
Ruedooron by Liyang Town in Town,0,Everyday Casual Dining,60.96,2.0,1,0.6931471805599453
Ruen Petch Suki - Ratchaphruek Road,1,Experience-Oriented Dining,124.88148148148149,3.1481481481481484,10,3.332204510175204
Ruen Petch Suki Nonthaburi Bypass Road,1,Experience-Oriented Dining,133.2,3.0,5,2.3978952727983707
Ruen Sakhon Cafe & Restaurant,0,Everyday Casual Dining,162.0,5.0,1,0.6931471805599453
Ruenglalynn Skybar Rooftop,0,Everyday Casual Dining,202.8,4.0,1,0.6931471805599453
Ruenton Restaurant at Montien Hotel Surawong Bangkok,1,Experience-Oriented Dining,598.3877777777777,3.6666666666666665,10,2.9444389791664403
Ruk Num Cafe (Nakhon Pathom),0,Everyday Casual Dining,178.8,4.0,1,0.6931471805599453
Rusty.Bkk,0,Everyday Casual Dining,104.4,2.0,2,1.0986122886681098
Ryoku Cafe ,0,Everyday Casual Dining,190.8,2.0,1,0.6931471805599453
Ryota Shabu Buffet Central Airport (Chiang Mai),0,Everyday Casual Dining,66.24,2.0,1,0.6931471805599453
Ryota Shabu Buffet Central Westgate,0,Everyday Casual Dining,77.27999999999999,2.3333333333333335,3,1.3862943611198906
Ryota Shabu Buffet Lotus Kum Tiang (Chiang Mai),0,Everyday Casual Dining,66.24,2.0,1,0.6931471805599453
Ryota Shabu Buffet MAYA (Chiang Mai),0,Everyday Casual Dining,66.24,2.0,1,0.6931471805599453
S Café at S Ram Leisure Hotel,0,Everyday Casual Dining,95.88,3.0,1,0.6931471805599453
S Café at S31 Sukhumvit Hotel,1,Experience-Oriented Dining,370.99199999999996,3.92,8,3.258096538021482
S Ram Leisure Hotel Staycation,0,Everyday Casual Dining,359.88,2.0,1,0.6931471805599453
S'More Beach Restaurant and Bar (Pattaya),0,Everyday Casual Dining,354.0,5.0,1,0.6931471805599453
S. Signature at S. Sriracha Hotel & Residence (Chonburi),0,Everyday Casual Dining,150.0,2.0,1,0.6931471805599453
SC Park Hotel Bangkok Staycation,0,Everyday Casual Dining,324.0,2.0,1,0.6931471805599453
SEEN Rooftop Avani Riverside,0,Everyday Casual Dining,405.93333333333334,2.0,3,1.3862943611198906
SINSA Korean BBQ & Bar,0,Everyday Casual Dining,312.84,4.0,1,0.6931471805599453
SM168 Restaurant & Bar ,0,Everyday Casual Dining,169.92,2.6,4,1.791759469228055
SOL and LUNA BKK Rooftop,1,Experience-Oriented Dining,234.52173913043478,2.5217391304347827,9,3.1780538303479458
SOS Shabu Bangchak,0,Everyday Casual Dining,394.68,11.0,2,1.0986122886681098
SOS Shabu Bearing,0,Everyday Casual Dining,55.620000000000005,1.5,2,1.0986122886681098
SOS Shabu Big C Rama 4,0,Everyday Casual Dining,41.08,1.0,2,1.3862943611198906
SOSHI So/ Bangkok,0,Everyday Casual Dining,409.0,2.5,1,1.0986122886681098
SPICE Thai Cuisine and Bar ,0,Everyday Casual Dining,142.8,3.0,1,0.6931471805599453
SWD Bangkok At Public House Sukhumvit 31 Hotel,0,Everyday Casual Dining,304.8,6.0,1,0.6931471805599453
Sabio Spanish Tapas,1,Experience-Oriented Dining,449.52,3.1,8,2.3978952727983707
Saffron Contemporary Thai Signature Rooftop Banyan Tree Bangkok,1,Experience-Oriented Dining,269.0,3.111111111111111,5,2.302585092994046
Saffron Cruise by Banyan Tree,1,Experience-Oriented Dining,666.6666666666666,2.2222222222222223,13,2.9444389791664403
Saffron Sky Garden Rooftop Banyan Tree Bangkok,1,Experience-Oriented Dining,211.33333333333334,2.3333333333333335,7,2.302585092994046
Sai Bistro Restaurant at The Sinae (Phuket),0,Everyday Casual Dining,210.0,3.0,1,0.6931471805599453
Sailom Restaurant (Hua Hin),0,Everyday Casual Dining,156.0,3.0,2,1.0986122886681098
Sakuldee Thai Cuisine,2,Premium Buffet & Large-Format Dining,645.6,12.0,1,0.6931471805599453
Sala Lakorn at Anantara Riverside,2,Premium Buffet & Large-Format Dining,1450.0,6.333333333333333,3,1.3862943611198906
Salada Organic Kitchen HomePro Bangna,0,Everyday Casual Dining,94.39999999999999,2.6666666666666665,3,1.3862943611198906
Salada Organic Kitchen HomePro Rama9,0,Everyday Casual Dining,82.8,2.0,1,0.6931471805599453
Salada Organic Kitchen La Salle's Avenue,0,Everyday Casual Dining,70.8,2.0,1,0.6931471805599453
Salada Organic Kitchen Tops Nak Niwat,0,Everyday Casual Dining,122.4,3.0,1,0.6931471805599453
Salathip at Shangri-La Bangkok,0,Everyday Casual Dining,669.0,5.5,2,1.0986122886681098
Salmon Inari by My home,0,Everyday Casual Dining,431.52,4.0,1,0.6931471805599453
Saloon Ari,0,Everyday Casual Dining,154.8,2.0,1,0.6931471805599453
Samkaew Craft Beer ,0,Everyday Casual Dining,74.34,1.5,1,1.0986122886681098
Samosorn One Bangkok,0,Everyday Casual Dining,427.0,1.0,1,0.6931471805599453
Samsuan Dessert & Dining,0,Everyday Casual Dining,218.4,4.0,1,1.0986122886681098
San Aroi Pochana,0,Everyday Casual Dining,118.8,2.0,1,0.6931471805599453
Sandee Homey Thai Restaurant (Pattaya),0,Everyday Casual Dining,121.2,2.0,3,1.3862943611198906
Saneh Jaan ,1,Experience-Oriented Dining,414.08,2.6,14,3.258096538021482
Saneh Mookrata,0,Everyday Casual Dining,214.8,5.0,2,1.0986122886681098
Sanitwong Bites & Brews,0,Everyday Casual Dining,190.8,2.0,2,1.0986122886681098
Sannin No Sushi,0,Everyday Casual Dining,58.8,1.0,1,1.0986122886681098
Sapparos by Chef Zetrong ,0,Everyday Casual Dining,334.20000000000005,3.5,2,1.0986122886681098
Sarnies Cantina,0,Everyday Casual Dining,294.0,4.0,1,0.6931471805599453
Sarnies One Bangkok,0,Everyday Casual Dining,194.4,2.5,2,1.0986122886681098
Saruda Finest Pastry Bangkok,0,Everyday Casual Dining,58.5,1.25,3,1.6094379124341003
Savelberg Thailand ,0,Everyday Casual Dining,1807.92,2.0,1,0.6931471805599453
Savio at Chatrium Grand Bangkok,1,Experience-Oriented Dining,429.14383561643837,4.780821917808219,16,4.30406509320417
Savoey Café & Restaurant,0,Everyday Casual Dining,162.0,4.0,1,0.6931471805599453
Savoey Riverview Rama 3,1,Experience-Oriented Dining,241.86999999999998,6.2,5,2.3978952727983707
Sawasdee Chaophraya Cruise ,0,Everyday Casual Dining,936.0,6.0,1,0.6931471805599453
Scene Amatara Welleisureᵀᴹ Resort (Phuket),0,Everyday Casual Dining,253.5,2.0,1,0.6931471805599453
Sdutta Eatery & Bar,0,Everyday Casual Dining,72.0,2.0,1,0.6931471805599453
Sea Talay (Pattaya),0,Everyday Casual Dining,170.4,3.0,1,0.6931471805599453
Seafresh Riverside Buffet,0,Everyday Casual Dining,311.76,2.4,4,1.791759469228055
Seasonal Tastes The Westin Grande Sukhumvit,0,Everyday Casual Dining,642.0,4.0,2,1.0986122886681098
Sen Sai Isan Bangsaen,0,Everyday Casual Dining,78.0,2.0,1,0.6931471805599453
Sen Sai Isan Suvarnabhumi,0,Everyday Casual Dining,106.8,4.0,1,0.6931471805599453
Sensai Japanese Restaurant Muangthong,0,Everyday Casual Dining,284.4,2.5,2,1.0986122886681098
Senses Amatara Welleisureᵀᴹ Resort (Phuket),0,Everyday Casual Dining,325.5,4.5,2,1.0986122886681098
Seoul by Soul Bangna - Bearing,0,Everyday Casual Dining,90.0,2.0,1,0.6931471805599453
Seoul by Soul Theparak - Saphan Mai,0,Everyday Casual Dining,126.0,3.0,1,0.6931471805599453
Seoulful 서울풀,0,Everyday Casual Dining,102.0,2.0,2,1.0986122886681098
Serina Japanese Teppanyaki,0,Everyday Casual Dining,408.0,2.0,2,1.0986122886681098
Sexy Cow Prime Steak,1,Experience-Oriented Dining,534.5454545454545,2.1818181818181817,9,2.4849066497880004
Shabeebee House ,0,Everyday Casual Dining,66.0,2.0,2,1.0986122886681098
Shabu & Co.,0,Everyday Casual Dining,480.48,3.0,1,0.6931471805599453
Shabu 81,0,Everyday Casual Dining,90.96,2.0,1,0.6931471805599453
Shabu Henmee Watcharapol,0,Everyday Casual Dining,209.6,4.0,1,0.6931471805599453
Shabu Puko Muang Mai (Chonburi),0,Everyday Casual Dining,215.76,2.0,1,0.6931471805599453
Shabu Puko Sri Racha (Chonburi),0,Everyday Casual Dining,172.56,2.0,1,0.6931471805599453
Shabu Shabu Nangnai – Ramintra 5,0,Everyday Casual Dining,258.48,6.0,1,0.6931471805599453
Shabu Square At For You Park Bangna,0,Everyday Casual Dining,218.592,2.4,4,1.791759469228055
Shabu-Suki Izakaya,0,Everyday Casual Dining,128.64,2.0,1,0.6931471805599453
Shabuku Lam Luk Ka,0,Everyday Casual Dining,62.16,2.0,1,0.6931471805599453
Shabushi Central Changwattana,0,Everyday Casual Dining,88.8,2.0,1,0.6931471805599453
Shabushi Central Ladprao,0,Everyday Casual Dining,111.0,2.5,4,1.6094379124341003
Shabushi Central Rama 2,0,Everyday Casual Dining,113.92,2.6666666666666665,3,1.3862943611198906
Shabushi Central Rama 3,0,Everyday Casual Dining,88.8,2.0,1,0.6931471805599453
Shabushi Central Rama 9,0,Everyday Casual Dining,115.22666666666667,2.8333333333333335,5,1.9459101490553132
Shabushi Central Ramindra,0,Everyday Casual Dining,106.52,2.5,1,1.0986122886681098
Shabushi Central Westgate,0,Everyday Casual Dining,88.8,2.0,1,0.6931471805599453
Shabushi Central Westville,0,Everyday Casual Dining,103.59999999999998,2.3333333333333335,3,1.3862943611198906
Shabushi CentralWorld,1,Experience-Oriented Dining,153.67000000000002,3.625,8,2.1972245773362196
Shabushi Fashion Island,0,Everyday Casual Dining,159.68,4.0,2,1.0986122886681098
Shabushi Future Park Rangsit Floor 2,0,Everyday Casual Dining,79.84,2.0,1,0.6931471805599453
Shabushi Future Park Rangsit Floor B,0,Everyday Casual Dining,88.8,2.0,1,0.6931471805599453
Shabushi Mega Bangna,1,Experience-Oriented Dining,98.64,2.375,6,2.1972245773362196
Shabushi Robinson Ratchaphruek,0,Everyday Casual Dining,88.8,2.0,2,1.0986122886681098
Shabushi Seacon Square,0,Everyday Casual Dining,155.39999999999998,3.5,2,1.0986122886681098
Shabushi Siam Center,0,Everyday Casual Dining,79.84,2.0,1,0.6931471805599453
Shabushi Terminal 21 Rama 3,0,Everyday Casual Dining,117.62,2.75,4,1.6094379124341003
Shabushi The Mall Bangkae ,0,Everyday Casual Dining,118.74,2.75,4,1.6094379124341003
Shabushi The Mall Bangkapi,0,Everyday Casual Dining,119.76,3.0,1,0.6931471805599453
Shabushi The Mall Tha Phra,0,Everyday Casual Dining,100.61333333333333,2.3333333333333335,3,1.3862943611198906
Shakariki432 Major Ratchayothin,0,Everyday Casual Dining,394.8,4.0,1,0.6931471805599453
Shakariki432 Riabduan Ekkamai-Ramintra ,2,Premium Buffet & Large-Format Dining,2368.8,24.0,1,0.6931471805599453
Shakariki432 The Nine Center Rama 9,0,Everyday Casual Dining,261.6,4.0,1,0.6931471805599453
Shaloba Eatery  ,0,Everyday Casual Dining,178.4,2.0,1,1.3862943611198906
Shark Bite Restaurant,0,Everyday Casual Dining,90.0,3.0,1,0.6931471805599453
Shibuya Shabu Ekkamai,0,Everyday Casual Dining,329.35,3.5,2,1.0986122886681098
Shida Yakiniku & Izakaya Chaengwattana 14,0,Everyday Casual Dining,126.0,2.0,1,0.6931471805599453
Shida Yakiniku & Izakaya Prachanukoon,0,Everyday Casual Dining,158.0,2.0,3,1.3862943611198906
Shidai Kushiyaki,0,Everyday Casual Dining,154.8,2.0,1,0.6931471805599453
Shiguma Japanese Restaurant Bangna,0,Everyday Casual Dining,395.4,6.0,1,0.6931471805599453
Shikisai Hotel Nikko Amata City Chonburi (Chonburi),0,Everyday Casual Dining,349.92,5.0,1,0.6931471805599453
Shining Taste,0,Everyday Casual Dining,51.12,1.0,1,0.6931471805599453
Shintaro at Anantara Siam Hotel,0,Everyday Casual Dining,258.0,2.0,1,0.6931471805599453
Shizen Machi Omakase,1,Experience-Oriented Dining,234.17142857142855,2.857142857142857,7,2.0794415416798357
Shoko Omakase,1,Experience-Oriented Dining,635.0933333333334,2.0,7,2.302585092994046
Shore Kitchen & Rooftop bar at Hotel clover Patong (Phuket),0,Everyday Casual Dining,99.0,2.0,1,0.6931471805599453
ShouSushi,0,Everyday Casual Dining,82.8,2.0,1,0.6931471805599453
Shui Xin Chinese Restaurant Novotel Bangkok Bangna,0,Everyday Casual Dining,412.32,4.0,1,0.6931471805599453
Siam India Asiatique the Riverfront,0,Everyday Casual Dining,90.0,2.0,2,1.0986122886681098
Siam Yacht Club Royal Orchid Sheraton Riverside,1,Experience-Oriented Dining,313.21666666666664,2.6166666666666667,22,4.110873864173311
Siam77 Vintage Home & Restaurant,0,Everyday Casual Dining,232.0,4.0,1,0.6931471805599453
Sichuan Restuarant Silom ,0,Everyday Casual Dining,147.26399999999998,3.2,5,1.791759469228055
Signaturebkk Design Village Bangna,0,Everyday Casual Dining,480.96000000000004,4.5,2,1.0986122886681098
Signaturebkk Kanchanaphisek,0,Everyday Casual Dining,307.68,4.0,1,0.6931471805599453
Sindosegi Mega Bangna,0,Everyday Casual Dining,138.0,2.0,1,0.6931471805599453
Sindosegi Ratchapruek,0,Everyday Casual Dining,282.0,4.0,1,0.6931471805599453
Sindosegi Siam Square,0,Everyday Casual Dining,468.0,6.0,1,0.6931471805599453
Sip Wine Shop and Bistro,0,Everyday Casual Dining,377.4,4.0,2,1.0986122886681098
Siri Amatara Welleisure Resort (Phuket),0,Everyday Casual Dining,238.5,2.0,1,0.6931471805599453
Sirimahannop Asiatique The Riverfront,1,Experience-Oriented Dining,276.38666666666666,3.0,10,2.772588722239781
Sky Box (Outdoor Zone): Bangkok Balcony Rooftop 81st Floor Baiyoke Sky Hotel ,0,Everyday Casual Dining,403.0,2.0,1,0.6931471805599453
Sky Vibe Rooftop Bar at Cross Vibe Pattaya Seaphere (Pattaya),0,Everyday Casual Dining,118.8,2.0,2,1.0986122886681098
Sky on 20 Rooftop Bar at Novotel Bangkok Sukhumvit 20,1,Experience-Oriented Dining,192.51,2.125,6,2.833213344056216
Skyline at Avani+ Riverside Bangkok Hotel,2,Premium Buffet & Large-Format Dining,2185.0,6.0,1,1.0986122886681098
Skyview Hotel Sukhumvit Soi 24 Staycation ,1,Experience-Oriented Dining,610.4285714285714,2.0,6,2.0794415416798357
Sloth Sukiyaki Central Rama 2,0,Everyday Casual Dining,141.0,2.0,2,1.0986122886681098
Sloth Sukiyaki Jas Urban Srinakarin,0,Everyday Casual Dining,211.6,2.0,2,1.0986122886681098
Smokestack BBQ & Grill (Phuket) ,0,Everyday Casual Dining,284.4,2.0,1,0.6931471805599453
Snobbish Restaurant & Bar,0,Everyday Casual Dining,166.8,2.0,1,0.6931471805599453
So Asean Cafe & Restaurant - FYI Center,0,Everyday Casual Dining,65.0,2.0,1,0.6931471805599453
So Asean Cafe & Restaurant - Samyan Mitrtown,0,Everyday Casual Dining,79.0,3.5,2,1.0986122886681098
So Asean Cafe & Restaurant - The Street Ratchada ,0,Everyday Casual Dining,65.0,2.0,1,0.6931471805599453
So STORY @Kingkaew Coffee Bar & Cafe,0,Everyday Casual Dining,256.8,5.0,1,0.6931471805599453
So asean Cafe & Restaurant - CW Tower,0,Everyday Casual Dining,145.0,3.0,1,0.6931471805599453
SoiSeoul RuamChok (Chiang Mai),0,Everyday Casual Dining,54.0,2.0,1,0.6931471805599453
Sola Luna Rooftop at Grande Centre Point Space (Pattaya),0,Everyday Casual Dining,129.0,2.0,1,0.6931471805599453
Soleh Esan Fusion,0,Everyday Casual Dining,66.0,2.0,2,1.0986122886681098
Solo Beach (Hua Hin) ,0,Everyday Casual Dining,142.8,2.6666666666666665,2,1.3862943611198906
Sompohnpak Isaan So Good,0,Everyday Casual Dining,114.0,3.0,1,0.6931471805599453
Somsak,0,Everyday Casual Dining,202.8,2.0,1,0.6931471805599453
Somtum Der Tha Tien ,0,Everyday Casual Dining,222.0,3.0,1,0.6931471805599453
Somtum Villa (Pattaya),0,Everyday Casual Dining,78.9,2.0,1,0.6931471805599453
Sonkram Huahin,0,Everyday Casual Dining,111.6,2.0,2,1.0986122886681098
Sook Samraan - Cafe Mookrata,0,Everyday Casual Dining,86.4,2.0,1,0.6931471805599453
Sook Zaap 56 Asiatique,0,Everyday Casual Dining,246.0,4.0,1,0.6931471805599453
Spart's Bar Courtyard by Marriott North (Pattaya),0,Everyday Casual Dining,58.8,2.0,1,0.6931471805599453
Spectrum Rooftop at Hyatt Regency Bangkok Sukhumvit,1,Experience-Oriented Dining,375.57142857142856,2.7857142857142856,7,2.70805020110221
Spoon cafe Jungceylon (Phuket),0,Everyday Casual Dining,132.24,2.0,5,1.791759469228055
Sports Bar by Topgolf Megacity,0,Everyday Casual Dining,82.8,2.0,2,1.0986122886681098
Sra Bua by Kiin Kiin at Siam Kempinski Hotel Bangkok ,0,Everyday Casual Dining,527.0,2.0,2,1.0986122886681098
Sri Kamin Soi Chulalonkorn 5,0,Everyday Casual Dining,60.0,2.0,1,0.6931471805599453
Sri Thai Restaurant Chaengwattana Laksi,0,Everyday Casual Dining,384.0,8.0,1,0.6931471805599453
Sriracha In Love at S. Sriracha Hotel & Residence (Chonburi),0,Everyday Casual Dining,152.4,2.0,1,0.6931471805599453
Stark Food ,0,Everyday Casual Dining,191.6,3.3333333333333335,3,1.3862943611198906
Starlight Rooftop Bar,0,Everyday Casual Dining,155.88,2.0,1,0.6931471805599453
Steak 700 Rais (Sattahip) ,0,Everyday Casual Dining,200.4,4.0,1,0.6931471805599453
Stella Palace 79th floor at Baiyoke Sky Hotel 79th floor,0,Everyday Casual Dining,472.5,3.5,2,1.0986122886681098
Stock.Room at Kimpton Maa-Lai Bangkok,1,Experience-Oriented Dining,356.9214285714286,4.285714285714286,19,4.2626798770413155
StrackYum Central Khon Kaen,0,Everyday Casual Dining,300.0,6.0,1,0.6931471805599453
StrackYum Central Rama 9,0,Everyday Casual Dining,102.0,3.0,1,0.6931471805599453
StrackYum Central Westgate,0,Everyday Casual Dining,102.0,2.0,1,0.6931471805599453
Streats Cafe at ibis Styles Bangkok Ratchada,0,Everyday Casual Dining,41.6,1.6,3,1.791759469228055
Suan Bua Centara Grand Ladprao ,0,Everyday Casual Dining,259.75,3.5,2,1.0986122886681098
Suan Paruj Thai Cuisine,0,Everyday Casual Dining,118.8,2.0,1,0.6931471805599453
Sui Sian Restaurant The Landmark Bangkok Hotel,1,Experience-Oriented Dining,651.08125,6.1875,7,2.833213344056216
Suki Danang Bangyai,0,Everyday Casual Dining,70.8,2.0,1,0.6931471805599453
Suki Mungon Union Mall,0,Everyday Casual Dining,147.6,3.3333333333333335,3,1.3862943611198906
Suki Nangphaya Seacon Bangkae,0,Everyday Casual Dining,81.36,2.0,1,0.6931471805599453
Suki Nihao Ratchaphruek,0,Everyday Casual Dining,95.52,2.0,1,0.6931471805599453
Sukjai by Pata Obasan (Chiang Mai),0,Everyday Casual Dining,106.8,2.0,1,0.6931471805599453
Summer Rain Cafe & Casual Dining,0,Everyday Casual Dining,114.0,2.0,1,0.6931471805599453
Sumo 888 Izakaya Ari,0,Everyday Casual Dining,116.83333333333333,1.8333333333333333,5,1.9459101490553132
Sundance Dayclub (Hua Hin),0,Everyday Casual Dining,214.8,3.0,1,0.6931471805599453
Sundance Dayclub Staycation (Hua Hin),0,Everyday Casual Dining,540.0,2.0,1,0.6931471805599453
Sunny Beach House (Pattaya),0,Everyday Casual Dining,148.5,2.25,4,1.6094379124341003
Sunny Offside ,0,Everyday Casual Dining,126.0,2.0,1,0.6931471805599453
Sunya Bar l Dinso Resort & Villas Phuket (Phuket),0,Everyday Casual Dining,154.8,2.0,1,0.6931471805599453
Sunyo Izakaya  ,0,Everyday Casual Dining,118.8,2.0,1,0.6931471805599453
Suparos Thai - Italian Restaurant,0,Everyday Casual Dining,74.4,3.0,1,0.6931471805599453
Supatra River House,0,Everyday Casual Dining,558.0,2.0,1,0.6931471805599453
Sura Bar Wine and Restaurant,0,Everyday Casual Dining,154.8,2.0,1,0.6931471805599453
Surf Bar at Courtyard by Marriott North (Pattaya),0,Everyday Casual Dining,172.8,2.0,2,1.0986122886681098
Sushi Hiro Shabu Buffet Central Rama 2,0,Everyday Casual Dining,423.36,3.0,1,0.6931471805599453
Sushi Hiro Shabu Buffet The Crystal SB Ratchapruek,0,Everyday Casual Dining,395.2,2.0,3,1.3862943611198906
Sushi Ken Ken,0,Everyday Casual Dining,80.4,3.0,1,0.6931471805599453
Sushi Koge Omakase,1,Experience-Oriented Dining,443.8,1.9090909090909092,9,2.4849066497880004
Sushi Niwa Bangkok Omakase,0,Everyday Casual Dining,650.0,2.5,2,1.0986122886681098
Sushi Olderchef Serithai,0,Everyday Casual Dining,713.76,2.0,1,0.6931471805599453
Sushina Fortune Town,0,Everyday Casual Dining,106.8,2.0,1,0.6931471805599453
Sushina Rama 3,0,Everyday Casual Dining,142.8,2.0,1,0.6931471805599453
Sweet Pista Ekkamai,0,Everyday Casual Dining,179.76,2.0,1,0.6931471805599453
Swiss Corner Bangkok ,0,Everyday Casual Dining,162.0,3.0,1,0.6931471805599453
TAK TUANG,0,Everyday Casual Dining,190.8,4.0,1,0.6931471805599453
TANG TOA DAENG,0,Everyday Casual Dining,54.0,3.0,1,0.6931471805599453
THE LOBBY at InterContinental Bangkok Sukhumvit,0,Everyday Casual Dining,178.8,2.0,1,0.6931471805599453
THE Map Mestyle Museum Hotel,1,Experience-Oriented Dining,258.8953846153846,3.4615384615384617,4,2.6390573296152584
THINK Cafe @ The BLOC,0,Everyday Casual Dining,190.0,2.0,1,0.6931471805599453
THIRST at OZO North Pattaya,0,Everyday Casual Dining,282.28,3.6666666666666665,3,1.3862943611198906
TORA Yakiniku x Café Crystal Design Center,0,Everyday Casual Dining,536.64,2.0,1,0.6931471805599453
TORA Yakiniku x Café The City Connect ,0,Everyday Casual Dining,423.6,2.0,1,0.6931471805599453
TOT.ladphrao,0,Everyday Casual Dining,59.88,1.0,3,1.3862943611198906
TRIBE TABLE at Tribe Bangkok Hotel,0,Everyday Casual Dining,108.0,3.0,1,0.6931471805599453
TaTonYon NorthernFood,0,Everyday Casual Dining,58.8,2.0,1,0.6931471805599453
Taco Hachi At TRIBE Bangkok Hotel,0,Everyday Casual Dining,339.29999999999995,3.0,4,1.6094379124341003
Tai Soon Bar,0,Everyday Casual Dining,110.88,4.0,3,1.3862943611198906
Tai Thun Tuek Bar and Restaurant,0,Everyday Casual Dining,411.84,8.0,1,0.6931471805599453
Tairyo Sushi - Ari,0,Everyday Casual Dining,359.76,2.0,2,1.0986122886681098
Tairyo Sushi - Ladprao,0,Everyday Casual Dining,359.76,2.0,1,0.6931471805599453
Tairyo Sushi - Market Village Rangsit,0,Everyday Casual Dining,431.64,3.0,1,0.6931471805599453
Tairyo Sushi - Seacon Square Srinakarin,0,Everyday Casual Dining,404.73,2.25,3,1.6094379124341003
Taisho-Tei,0,Everyday Casual Dining,154.8,4.0,1,0.6931471805599453
Take a Breath - café & eatery ,0,Everyday Casual Dining,297.36,5.0,1,0.6931471805599453
Takieng at Renaissance Resort & Spa (Phuket),0,Everyday Casual Dining,289.0,3.0,1,0.6931471805599453
Takumi at Jubilee Prestige Hotel Ratchadapisek,0,Everyday Casual Dining,251.79999999999998,1.6666666666666667,3,1.3862943611198906
Taliew Big C Kanlapaphruek,0,Everyday Casual Dining,79.8,2.0,1,0.6931471805599453
Taliew Imperial Samrong,0,Everyday Casual Dining,49.9,2.0,1,0.6931471805599453
Taliew Lotus's : Bang Kruai - Sai Noi,0,Everyday Casual Dining,49.9,2.0,1,0.6931471805599453
Taliew Lotus's Rangsit,0,Everyday Casual Dining,67.85,3.0,2,1.0986122886681098
Taliew Lotus's Sukhaphiban 3,0,Everyday Casual Dining,69.9,3.0,1,0.6931471805599453
Taliew Lotus’s Rama 4,0,Everyday Casual Dining,104.75,3.0,2,1.0986122886681098
Taliew MBK Center,0,Everyday Casual Dining,49.9,2.0,1,0.6931471805599453
Tam Zab 195,0,Everyday Casual Dining,73.2,2.6666666666666665,2,1.3862943611198906
Tamade Sake Bar,0,Everyday Casual Dining,298.8,2.0,1,0.6931471805599453
Tantitium (Phuket),0,Everyday Casual Dining,99.0,2.0,1,0.6931471805599453
Tap It Crowne Plaza Bangkok Lumpini Park,0,Everyday Casual Dining,167.76,2.0,1,0.6931471805599453
Tarn Ayutthaya (Ayutthaya),0,Everyday Casual Dining,118.8,2.0,1,0.6931471805599453
Taro Izakaya Rama 9 ,0,Everyday Casual Dining,164.4,3.0,2,1.0986122886681098
Taste and Toast,0,Everyday Casual Dining,138.0,2.0,1,0.6931471805599453
Taurus Lake-taurant & Cafe Ramkhamhaeng 110,0,Everyday Casual Dining,162.0,2.0,1,0.6931471805599453
Tawan Cafe • Bistro,0,Everyday Casual Dining,130.8,2.0,1,0.6931471805599453
Tea Factory and More,0,Everyday Casual Dining,162.0,2.0,1,0.6931471805599453
Tea Factory and More (Pattaya),0,Everyday Casual Dining,118.95,2.5,3,1.6094379124341003
Teeshot Bar At Bangkok Marriott Marquis Queen’s Park,0,Everyday Casual Dining,159.0,2.25,4,1.6094379124341003
Temmor Shabu,0,Everyday Casual Dining,220.32,4.0,1,0.6931471805599453
Tempered One Bangkok ,0,Everyday Casual Dining,191.6,2.6666666666666665,3,1.3862943611198906
Tensai Buffet at The Paseo Kanchanaphisek,0,Everyday Casual Dining,140.32000000000002,2.0,3,1.3862943611198906
Tenyuu Grand Omakase,0,Everyday Casual Dining,431.76000000000005,2.0,4,1.791759469228055
Teraoka Gyoza Central Ladprao,0,Everyday Casual Dining,31.2,1.0,2,1.3862943611198906
Teraoka Gyoza Emsphere ,0,Everyday Casual Dining,31.2,1.0,1,1.3862943611198906
Teraoka Gyoza Siam Paragon ,1,Experience-Oriented Dining,39.73333333333333,1.2222222222222223,8,2.302585092994046
Terra Nova The Crystal,0,Everyday Casual Dining,271.2,3.6666666666666665,2,1.3862943611198906
Terre Grounding Eatery (Phuket),0,Everyday Casual Dining,110.4,2.0,1,0.6931471805599453
Tha Tubtong,0,Everyday Casual Dining,90.0,3.0,1,0.6931471805599453
