activity_id,source_table,channel,kol_platform,kol_id,kol_username,kol_restaurant_id,kol_restaurant_name,kol_country,kol_cuisine_type,kol_post_url,kol_post_date,kol_price_per_post,kol_cpm,kol_views,kol_likes,kol_comments,kol_conv_rate,kol_growth_rate,crm_campaign_id,crm_campaign_name,crm_country,crm_restaurant_id,crm_sent_datetime,crm_lang,crm_city,crm_audience,crm_topic,crm_published,crm_sent,crm_delivered,crm_total_clicked,crm_unique_clicked,crm_unique_conversions,crm_revenue,crm_ctr,crm_click_to_purchase,crm_delivered_to_purchase,crm_rev_per_click,fb_ad_name,fb_delivery_status,fb_delivery_level,fb_result_type,fb_country,fb_start_date,fb_end_date,fb_restaurant_id,fb_restaurant_id_2,fb_restaurant_id_3,fb_restaurant_id_4,fb_restaurant_id_5,fb_reach,fb_impressions,fb_frequency,fb_results,fb_amount_spent_thb,fb_cost_per_result
KOL_3610efa5c763,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,1433,The Seafood Cafe & Restaurant,Bangkok,Thai,Tiktok.com/@wannafoodie_,2025-08-21,0.0,0.0,808.0,24.0,0.0,0.0297,1.1840000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_b1346f072a4f,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4669,Man Fu Lou,Bangkok,Chinese,Tiktok.com/@wannafoodie_,2025-08-28,0.0,0.0,606.0,20.0,0.0,0.033,0.013000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_fa20c2e6da4e,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4503,Copper Beyond Buffet Gaysorn Amarin (Hungry Hub),Bangkok,International,Tiktok.com/@wannafoodie_,2025-08-31,0.0,0.0,4144.0,112.0,5.0,0.0282,1.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_b4a14a416508,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,280,Vertigo Rooftop Banyan Tree,Bangkok,International,Tiktok.com/@wannafoodie_,2025-09-02,0.0,0.0,1131.0,31.0,2.0,0.0292,0.46299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_47a720d6654f,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,6235,Time's Dining Ari Hills,Bangkok,Japanese,Tiktok.com/@wannafoodie_,2025-09-07,0.0,0.0,45100.0,206.0,2.0,0.0046,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_bc5ae3cc9c04,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,5486,Rinji Japanese Dining Experience,Bangkok,Japanese,Tiktok.com/@wannafoodie_,2025-09-10,0.0,0.0,842.0,34.0,5.0,0.0463,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_00d6bb54a8ae,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4751,About Beef Lava Grill,Bangkok,Japanese,Tiktok.com/@wannafoodie_,2025-09-14,0.0,0.0,3982.0,44.0,2.0,0.0116,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_2a2db3e7128e,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,1826,57th Street Marriott Sukhumvit 57,Bangkok,International,Tiktok.com/@wannafoodie_,2025-09-17,0.0,0.0,11500.0,211.0,4.0,0.0187,0.43799999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_73035e3757a0,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,3005,Great Harbour International Buffet,Bangkok,International,Tiktok.com/@wannafoodie_,2025-09-19,0.0,0.0,35600.0,333.0,17.0,0.0098,41.943000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_000711233d66,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,,Montien Hotel Surawong Bangkok Staycation,Bangkok,,Tiktok.com/@wannafoodie_,2025-09-23,0.0,0.0,2646.0,67.0,3.0,0.0265,2.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_d88aa6483e36,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,6338,Maan Muang,Bangkok,Thai Northern,Tiktok.com/@wannafoodie_,2025-09-25,0.0,0.0,143900.0,660.0,8.0,0.0046,318.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_b55f99acd531,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,6464,Mungkorn Seafood x You Hunt We Cook,Bangkok,Thai,Tiktok.com/@wannafoodie_,2025-09-26,0.0,0.0,5243.0,109.0,2.0,0.0212,3.8819999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_b585fcc8beb0,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4873,Nuatair Seacon Bangkae,Bangkok,Thai,Tiktok.com/@wannafoodie_,2025-09-27,0.0,0.0,7923.0,164.0,3.0,0.021099999999999997,6.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_e472b7470a25,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,2749,Atrium Restaurant The Landmark Bangkok Hotel,Bangkok,International,Tiktok.com/@wannafoodie_,2025-09-29,0.0,0.0,9948.0,204.0,9.0,0.021400000000000002,2.0580000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_fe57680c2d38,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,5196,Stock.Room at Kimpton Maa-Lai Bangkok,Bangkok,International,Tiktok.com/@wannafoodie_,2025-10-03,0.0,0.0,4482.0,98.0,2.0,0.0223,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_90905351ab48,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,,Copper Aquarium Restaurant,Bangkok,,https://tiktok.com/@wannafoodie_,2025-10-06,0.0,,431.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_544260fcaf46,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,5030,HUI Suki Block 28,Bangkok,Chinese,https://tiktok.com/@wannafoodie_,2025-10-07,0.0,,1107.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_ca2403eda79e,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,,Zaap Classic,Bangkok,,https://tiktok.com/@wannafoodie_,2025-10-10,0.0,,663.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_eb0f8008ae7c,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4989,Kwann at Nysa Hotel Bangkok,Bangkok,Thai,https://tiktok.com/@wannafoodie_,2025-10-12,0.0,0.0,268.0,7.0,0.0,0.026099999999999998,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_1dc29ad437f8,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4195,"Jim Thompson, A Thai Restaurant",Bangkok,Thai,https://tiktok.com/@wannafoodie_,2025-10-13,0.0,0.0,435.0,7.0,2.0,0.0207,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_1f8c173a20b3,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4992,The Crystal Grill House at Asiatique The Riverfront,Bangkok,Steakhouse,https://tiktok.com/@wannafoodie_,2025-10-14,0.0,0.0,919.0,39.0,2.0,0.0446,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_113570637614,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,945,Crave (Aloft Bangkok - Sukhumvit 11),Bangkok,International,https://tiktok.com/@wannafoodie_,2025-10-16,0.0,0.0,399.0,7.0,0.0,0.0175,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_b0103976084e,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4077,Red Lobster Queen Sirikit National Convention Center,Bangkok,American,https://tiktok.com/@wannafoodie_,2025-10-21,0.0,0.0,2549.0,53.0,0.0,0.0208,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_bbdd2bd2ba9c,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,1768,THE Map Mestyle Museum Hotel,Bangkok,International,https://tiktok.com/@wannafoodie_,2025-10-22,0.0,0.0,9052.0,180.0,0.0,0.0199,1.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_5098baec0a94,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,843,Seafresh Riverside Buffet,Bangkok,Thai,https://tiktok.com/@wannafoodie_,2025-10-23,0.0,0.0,6889.0,128.0,1.0,0.0187,1.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_c8c44522f329,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,,The Emerald Coffee Shop  | The Emerald Hotel,Bangkok,,https://tiktok.com/@wannafoodie_,2025-10-25,0.0,0.0,2463.0,44.0,0.0,0.0179,0.10300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_bdbd34940410,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,,NEXT2 Cafe at Shangri-La Hotel Bangkok,Bangkok,,https://tiktok.com/@wannafoodie_,2025-10-26,0.0,0.0,1033.0,28.0,2.0,0.028999999999999998,0.026000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_02fd3ea062ed,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,1246,Earw Thai Suki Boran Seacon Square Srinagarindra,Bangkok,Chinese,https://tiktok.com/@wannafoodie_,2025-10-27,0.0,0.0,2837.0,52.0,1.0,0.0187,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_16d263169d41,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,3905,Man Fu Yuan QSNCC,Bangkok,Chinese,https://tiktok.com/@wannafoodie_,2025-10-28,0.0,0.0,2202.0,31.0,5.0,0.0163,1.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_861bc3d367f4,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4990,Shabu Square At For You Park Bangna,Bangkok,Japanese,https://tiktok.com/@wannafoodie_,2025-10-29,0.0,0.0,775.0,13.0,0.0,0.0168,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_eb925ef93277,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,,Staybridge Suites Bangkok Thonglor Staycation,Bangkok,,https://tiktok.com/@wannafoodie_,2025-10-30,0.0,0.0,272.0,4.0,0.0,0.0147,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_fc9fef6c4883,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,2381,Khao Ekkamai,Bangkok,Thai,https://tiktok.com/@wannafoodie_,2025-10-31,0.0,0.0,1638.0,32.0,2.0,0.0208,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_da338b5e8081,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,4763,Chon Som at Courtyard by Marriott Suvarnabhumi Airport,Bangkok,International,https://tiktok.com/@wannafoodie_,2025-11-03,0.0,,1825.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_5241e56408b8,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,,The Coffee Club Summer Hill Phra Khanong,Bangkok,,https://tiktok.com/@wannafoodie_,2025-11-08,0.0,0.0,,16.0,4.0,0.023399999999999997,1.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_c4e2822c4b69,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,1768,THE Map Mestyle Museum Hotel,Bangkok,International,https://tiktok.com/@wannafoodie_,2025-11-06,0.0,0.0,,43.0,3.0,0.006,2.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_5d3a59ea5986,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,3596,Deja Brew Lifestyle Cafe at Centara Life Hotel Bangkok Phra Nakhon,Bangkok,International,https://tiktok.com/@wannafoodie_,2025-11-04,0.0,0.0,,8.0,0.0,0.0232,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_63cb7977a371,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,1483,Praya Kitchen Bangkok Marriott Hotel The Surawongse,Bangkok,International,https://tiktok.com/@wannafoodie_,2025-11-11,0.0,0.0,,53.0,2.0,0.0223,0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_667a57ad290e,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,3629,Savio at Chatrium Grand Bangkok,Bangkok,International,https://tiktok.com/@wannafoodie_,2025-11-07,0.0,0.0,,11.0,0.0,0.0268,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_55d9f87a4c93,KOL_Posts.csv,KOL,Tiktok,HH-KOL-EN,wannafoodie_,5083,Streats Cafe at ibis Styles Bangkok Ratchada,Bangkok,International,https://tiktok.com/@wannafoodie_,2025-11-17,0.0,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_2807fb7dcb06,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,,Copper Beyond Buffet Gaysorn Amarin,Bangkok,,Tiktok.com/@somsrireview_,2025-08-16,0.0,0.0,1310.0,52.0,4.0,0.042699999999999995,1.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_5646b56739ae,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,6133,Bangkok Wonderland,Bangkok,Thai,Tiktok.com/@somsrireview_,2025-08-27,0.0,0.0,3535.0,113.0,16.0,0.0365,0.9179999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_228841e5219f,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,5900,Meridian Cruise,Bangkok,International,Tiktok.com/@somsrireview_,2025-08-28,0.0,0.0,3532.0,110.0,9.0,0.0337,1.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_80b9a8b3abc8,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,,Montien Hotel Surawong Bangkok Staycation,Bangkok,,Tiktok.com/@somsrireview_,2025-09-12,0.0,0.0,80200.0,1149.0,33.0,0.0147,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_40e9b4b37b9a,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,4089,Kunshine Hotpot Asok,Bangkok,Chinese,Tiktok.com/@somsrireview_,2025-09-15,0.0,0.0,1003.0,43.0,0.0,0.0429,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_1bce4b511c6d,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,5941,Gyu-Ya Yakiniku Rama 3,Bangkok,Japanese,https://tiktok.com/@somsrireview_,2025-09-17,0.0,,20059.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_bc274bb83c91,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,5196,Stock.Room at Kimpton Maa-Lai Bangkok,Bangkok,International,Tiktok.com/@somsrireview_,2025-09-25,0.0,0.0,3506.0,75.0,5.0,0.022799999999999997,3.3930000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_9a76bbdbd3aa,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,,Ratchapruek Seafood Buffet,Bangkok,,Tiktok.com/@somsrireview_,2025-09-26,0.0,0.0,1461.0,39.0,0.0,0.026699999999999998,2.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_5f8655902796,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,4992,The Crystal Grill House at Asiatique The Riverfront,Bangkok,Steakhouse,Tiktok.com/@somsrireview_,2025-10-06,0.0,0.0,1380.0,29.0,5.0,0.0246,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_018674c5c0ad,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,4254,AVA Brasserie at InterContinental Bangkok Sukhumvit,Bangkok,International,https://tiktok.com/@somsrireview_,2025-10-07,0.0,0.0,5077.0,102.0,6.0,0.0213,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_ebad645270f9,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,945,Crave (Aloft Bangkok - Sukhumvit 11),Bangkok,International,https://tiktok.com/@somsrireview_,2025-10-10,0.0,,6010.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_8ee5ad5c8e4d,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,,Bangkok Balcony  (Indoor Zone) 81st floor at Baiyoke Sky Hotel,Bangkok,,https://tiktok.com/@somsrireview_,2025-10-14,0.0,0.0,1093.0,24.0,2.0,0.023799999999999998,3.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_e2495627a0cc,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,5428,Shoko Omakase,Bangkok,Japanese,https://tiktok.com/@somsrireview_,2025-10-27,0.0,0.0,400.0,13.0,2.0,0.0375,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_772caf98f036,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,6016,YOK Chinese Restaurant | The Emerald Hotel,Bangkok,Chinese,https://tiktok.com/@somsrireview_,2025-10-29,0.0,0.0,2117.0,72.0,5.0,0.0364,0.47200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_20eb356d6037,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,,The Coffee Club Ekamai,Bangkok,,https://tiktok.com/@somsrireview_,2025-11-04,0.0,0.0,506.0,13.0,1.0,0.0277,2.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_9ad17989f6b5,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,4763,Chon Som at Courtyard by Marriott Suvarnabhumi Airport,Bangkok,International,https://tiktok.com/@somsrireview_,2025-11-11,0.0,0.0,,92.0,5.0,0.0233,0.45899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_907d94327f29,KOL_Posts.csv,KOL,Tiktok,HH-KOL-TH,somsrireview_,4390,SM168 Restaurant & Bar,Bangkok,Japanese,https://tiktok.com/@somsrireview_,2025-11-18,0.0,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_80aba01bc298,KOL_Posts.csv,KOL,Tiktok,HH-LO_BS,beardedtravels,280,Vertigo Rooftop Banyan Tree,Bangkok,International,https://tiktok.com/@beardedtravels,2024-10-29,12996.0,,64792.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_dc17bab4d285,KOL_Posts.csv,KOL,Tiktok,HH-LO_BS,beardedtravels,4195,"Jim Thompson, A Thai Restaurant",Bangkok,Thai,https://tiktok.com/@beardedtravels,2024-11-11,12996.0,,51121.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_9456a681f790,KOL_Posts.csv,KOL,Instagram,HH-LOAJE,aj.some.more,1157,Assembly Point Thonglor @ One One Hotel Bkk,Bangkok,Thai,Instagram.com/aj.some.more,2025-07-01,10500.0,2067.74,5078.0,,13.0,0.0024,0.9520000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_b484a852f9f8,KOL_Posts.csv,KOL,Tiktok,HH-LOAJE,aj.some.more,1157,Assembly Point Thonglor @ One One Hotel Bkk,Bangkok,Thai,Tiktok.com/@aj.some.more,2025-07-02,,0.0,53500.0,1216.0,24.0,0.0232,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_038efe57eb02,KOL_Posts.csv,KOL,Tiktok,HH-LOALT,alikainwanderlust,5208,Bubble in the Forest Cafe,Bangkok,Fusion,https://tiktok.com/@alikainwanderlust,2025-02-05,,,17684.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_a7197780f9ab,KOL_Posts.csv,KOL,Instagram,HH-LOALT,alikainwanderlust,3862,Siam Yacht Club Royal Orchid Sheraton Riverside,Bangkok,International,,2025-02-11,,0.0,14791.0,,381.0,0.025699999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_f7da4dcda09f,KOL_Posts.csv,KOL,Tiktok,HH-LOALT,alikainwanderlust,712,Vertigo TOO Banyan Tree,Bangkok,International,https://tiktok.com/@alikainwanderlust,2025-02-19,,,7997.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_0f3513d4f324,KOL_Posts.csv,KOL,Tiktok,HH-LOALT,alikainwanderlust,3862,Siam Yacht Club Royal Orchid Sheraton Riverside,Bangkok,International,https://tiktok.com/@alikainwanderlust,2025-03-01,,,26275.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_1787394d00b4,KOL_Posts.csv,KOL,Instagram,HH-LOALZ,ali.al5baz,5149,NAMA Japanese and Seafood Buffet (Hungry Hub),Bangkok,Japanese,Instagram.com/ali.al5baz,2025-05-20,,0.0,21400.0,287.0,16.0,0.014199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_d2d360c1a17f,KOL_Posts.csv,KOL,Instagram,HH-LOALZ,ali.al5baz,3030,Yakiniku Shoutaian 2nd Rich,Bangkok,Japanese,Instagram.com/ali.al5baz,2025-09-20,3351.0,177.9,18839.0,182.0,25.0,0.011000000000000001,0.39399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_1acd7c754618,KOL_Posts.csv,KOL,Tiktok,HH-LOALZ,ali.al5baz,3030,Yakiniku Shoutaian 2nd Rich,Bangkok,Japanese,Tiktok.com/@ali.al5baz,2025-09-20,3351.0,103.76,32300.0,492.0,16.0,0.015700000000000002,2.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_c6c12507dcba,KOL_Posts.csv,KOL,Instagram,HH-LOBAE,bangkok.vibe,4989,Kwann at Nysa Hotel Bangkok,Bangkok,Thai,Instagram.com/bangkok.vibe,2025-07-05,,0.0,5512.0,50.0,2.0,0.009399999999999999,0.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_6c9071ceb2ed,KOL_Posts.csv,KOL,Instagram,HH-LOBAE,bangkok.vibe,5977,Baan Suriyasai @ One Bangkok,Bangkok,Thai,Instagram.com/bangkok.vibe,2025-08-22,,0.0,4209.0,,0.0,-0.0002,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_8e8d3e2e8b9d,KOL_Posts.csv,KOL,Instagram,HH-LOBAE,bangkok.vibe,3828,Topgolf Megacity,Bangkok,American,Instagram.com/bangkok.vibe,2025-09-12,10125.0,1323.38,7651.0,124.0,4.0,0.0167,1.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_757b1cd18401,KOL_Posts.csv,KOL,Instagram,HH-LOBAE,bangkok.vibe,6133,Bangkok Wonderland,Bangkok,Thai,Instagram.com/bangkok.vibe,2025-10-02,10125.0,222.25,45557.0,71.0,1.0,0.0016,18.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_f62f51792f1a,KOL_Posts.csv,KOL,Instagram,HH-LOBAE,bangkok.vibe,4412,RedSquare Rooftop Bar at Novotel Bangkok Sukhumvit 4,Bangkok,International,,2025-11-13,10125.0,2877.28,,,2.0,0.0003,0.28800000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_91bb07147955,KOL_Posts.csv,KOL,Instagram,HH-LOBAT,bangkok.mustvisit,3862,Siam Yacht Club Royal Orchid Sheraton Riverside,Bangkok,International,,2025-11-13,6000.0,78.2,,961.0,19.0,0.0128,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_6a9db5b91582,KOL_Posts.csv,KOL,Instagram,HH-LOBAT,bangkok.mustvisit,1856,Spectrum Rooftop at Hyatt Regency Bangkok Sukhumvit,Bangkok,International,,2025-11-13,6000.0,78.18,,927.0,24.0,0.0124,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_663a4055f0a8,KOL_Posts.csv,KOL,Instagram,HH-LOBAT,bangkok.mustvisit,3828,Topgolf Megacity,Bangkok,American,,2025-11-13,6000.0,82.99,,1723.0,16.0,0.0241,1.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_5c92f3f36bd4,KOL_Posts.csv,KOL,Instagram,HH-LOBAY,bangkok.discovery,5939,Hotaru 119 Omakase & Izakaya - Sanampao,Bangkok,Japanese,Instagram.com/bangkok.discovery,2025-07-19,,0.0,24433.0,345.0,1.0,0.014199999999999999,1.0859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_99567e1f81df,KOL_Posts.csv,KOL,Instagram,HH-LOBAY,bangkok.discovery,5904,Restaurant PATT,Bangkok,French,Instagram.com/bangkok.discovery,2025-08-11,20250.0,593.34,34129.0,313.0,2.0,0.0092,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOL_fed74323f528,KOL_Posts.csv,KOL,Instagram,HH-LOBAY,bangkok.discovery,915,Neta Grill Seacon Square Srinagarindra,Bangkok,Japanese,Instagram.com/bangkok.discovery,2025-08-30,20250.0,645.19,31386.0,370.0,5.0,0.011899999999999999,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
